ts,node,slot,block_no,hash,era
2026-05-16T16:13:51Z,cardano-bp,350,62,ae7cc72d29f41eeeca08a7253aabecf262108fedb9d50529eff508cba7077800,Conway
2026-05-16T16:13:56Z,relay,349,61,72bf3206a0d6471af0dfc2c536807327dc73c3650847f8362f48184a31ae9abe,Conway
2026-05-16T16:13:56Z,dugite-bp,350,62,ae7cc72d29f41eeeca08a7253aabecf262108fedb9d50529eff508cba7077800,Conway
2026-05-16T16:13:56Z,cardano-bp,350,62,ae7cc72d29f41eeeca08a7253aabecf262108fedb9d50529eff508cba7077800,Conway
2026-05-16T16:14:01Z,relay,365,64,27577a9b217fce23042edd4d67a15105c050771dec37d6d6b7214b9f35fa9161,Conway
2026-05-16T16:14:01Z,dugite-bp,365,64,27577a9b217fce23042edd4d67a15105c050771dec37d6d6b7214b9f35fa9161,Conway
2026-05-16T16:14:01Z,cardano-bp,366,65,4286eb6f0f8725b37b735027f6c4bdf7e0a84b5164d8a3cdb478b2980b32f657,Conway
2026-05-16T16:14:06Z,relay,366,65,4286eb6f0f8725b37b735027f6c4bdf7e0a84b5164d8a3cdb478b2980b32f657,Conway
2026-05-16T16:14:06Z,dugite-bp,366,65,4286eb6f0f8725b37b735027f6c4bdf7e0a84b5164d8a3cdb478b2980b32f657,Conway
2026-05-16T16:14:06Z,cardano-bp,366,65,4286eb6f0f8725b37b735027f6c4bdf7e0a84b5164d8a3cdb478b2980b32f657,Conway
2026-05-16T16:14:12Z,relay,375,66,f8acc0e05399b43cace1a928091075114714ad12afb68fc43f4c07f7404502a5,Conway
2026-05-16T16:14:12Z,dugite-bp,375,66,f8acc0e05399b43cace1a928091075114714ad12afb68fc43f4c07f7404502a5,Conway
2026-05-16T16:14:12Z,cardano-bp,375,66,f8acc0e05399b43cace1a928091075114714ad12afb68fc43f4c07f7404502a5,Conway
2026-05-16T16:14:17Z,relay,375,66,f8acc0e05399b43cace1a928091075114714ad12afb68fc43f4c07f7404502a5,Conway
2026-05-16T16:14:17Z,dugite-bp,375,66,f8acc0e05399b43cace1a928091075114714ad12afb68fc43f4c07f7404502a5,Conway
2026-05-16T16:14:17Z,cardano-bp,375,66,f8acc0e05399b43cace1a928091075114714ad12afb68fc43f4c07f7404502a5,Conway
2026-05-16T16:14:22Z,relay,385,67,32c36f14802ce8e952dc00a1eed9fd50a3460ea9a2c08b5b161c5021189cfca0,Conway
2026-05-16T16:14:22Z,dugite-bp,385,67,32c36f14802ce8e952dc00a1eed9fd50a3460ea9a2c08b5b161c5021189cfca0,Conway
2026-05-16T16:14:22Z,cardano-bp,385,67,32c36f14802ce8e952dc00a1eed9fd50a3460ea9a2c08b5b161c5021189cfca0,Conway
2026-05-16T16:14:27Z,relay,390,68,68243b5a5578fec592e267fec73dd3a57504f17ced12d17ed712645eb048ac31,Conway
2026-05-16T16:14:27Z,dugite-bp,390,68,68243b5a5578fec592e267fec73dd3a57504f17ced12d17ed712645eb048ac31,Conway
2026-05-16T16:14:27Z,cardano-bp,390,68,68243b5a5578fec592e267fec73dd3a57504f17ced12d17ed712645eb048ac31,Conway
2026-05-16T16:14:32Z,relay,391,69,3884cf10303137ab342b2c976fae1d718af3b76d15bf0a042d7e855c06f5ca95,Conway
2026-05-16T16:14:32Z,dugite-bp,390,68,68243b5a5578fec592e267fec73dd3a57504f17ced12d17ed712645eb048ac31,Conway
2026-05-16T16:14:32Z,cardano-bp,391,69,3884cf10303137ab342b2c976fae1d718af3b76d15bf0a042d7e855c06f5ca95,Conway
2026-05-16T16:14:37Z,relay,401,70,caed315dd259e136c48d3dfee1e05272334a62f9e7056e2a7020ba412460526a,Conway
2026-05-16T16:14:37Z,dugite-bp,401,70,caed315dd259e136c48d3dfee1e05272334a62f9e7056e2a7020ba412460526a,Conway
2026-05-16T16:14:37Z,cardano-bp,401,70,caed315dd259e136c48d3dfee1e05272334a62f9e7056e2a7020ba412460526a,Conway
2026-05-16T16:14:43Z,relay,401,70,caed315dd259e136c48d3dfee1e05272334a62f9e7056e2a7020ba412460526a,Conway
2026-05-16T16:14:43Z,dugite-bp,401,70,caed315dd259e136c48d3dfee1e05272334a62f9e7056e2a7020ba412460526a,Conway
2026-05-16T16:14:43Z,cardano-bp,401,70,caed315dd259e136c48d3dfee1e05272334a62f9e7056e2a7020ba412460526a,Conway
2026-05-16T16:14:48Z,relay,401,70,caed315dd259e136c48d3dfee1e05272334a62f9e7056e2a7020ba412460526a,Conway
2026-05-16T16:14:48Z,dugite-bp,401,70,caed315dd259e136c48d3dfee1e05272334a62f9e7056e2a7020ba412460526a,Conway
2026-05-16T16:14:48Z,cardano-bp,413,71,fff6703f71c5998217ed177d7e4f0d2579ff5502c93d97e1fec90c5d8455750e,Conway
2026-05-16T16:14:53Z,relay,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:14:53Z,dugite-bp,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:14:53Z,cardano-bp,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:14:58Z,relay,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:14:58Z,dugite-bp,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:14:58Z,cardano-bp,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:15:03Z,relay,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:15:03Z,dugite-bp,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:15:03Z,cardano-bp,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:15:08Z,relay,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:15:08Z,dugite-bp,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:15:08Z,cardano-bp,417,72,44d463d2c4eb7dd14b00f890c2241440e64c42e40b4c80116634620e537a1244,Conway
2026-05-16T16:15:14Z,relay,436,74,1a2bdc24d05d7c776aed4e808952edea111db541c686530b0607c515cac252d4,Conway
2026-05-16T16:15:14Z,dugite-bp,436,74,1a2bdc24d05d7c776aed4e808952edea111db541c686530b0607c515cac252d4,Conway
2026-05-16T16:15:14Z,cardano-bp,439,75,6017afaa4d767ea77cbcb89f96964f656fa715a0ecb056c00ea68fc0c828de05,Conway
2026-05-16T16:15:19Z,relay,439,75,6017afaa4d767ea77cbcb89f96964f656fa715a0ecb056c00ea68fc0c828de05,Conway
2026-05-16T16:15:19Z,dugite-bp,439,75,6017afaa4d767ea77cbcb89f96964f656fa715a0ecb056c00ea68fc0c828de05,Conway
2026-05-16T16:15:19Z,cardano-bp,439,75,6017afaa4d767ea77cbcb89f96964f656fa715a0ecb056c00ea68fc0c828de05,Conway
2026-05-16T16:15:24Z,relay,446,76,3f8bd88ca242084eb933cd0684390a7cca7293574a549cab0b73808444b8d3a6,Conway
2026-05-16T16:15:24Z,dugite-bp,446,76,3f8bd88ca242084eb933cd0684390a7cca7293574a549cab0b73808444b8d3a6,Conway
2026-05-16T16:15:24Z,cardano-bp,446,76,3f8bd88ca242084eb933cd0684390a7cca7293574a549cab0b73808444b8d3a6,Conway
2026-05-16T16:15:29Z,relay,451,77,fdc6c267ef0a8b3727a2546f4bbc914bc8ceb68c4ec66a4b488d4e70a1ce6c37,Conway
2026-05-16T16:15:29Z,dugite-bp,451,77,fdc6c267ef0a8b3727a2546f4bbc914bc8ceb68c4ec66a4b488d4e70a1ce6c37,Conway
2026-05-16T16:15:29Z,cardano-bp,454,78,e6af9fa5ab808f8e14733bbe20cced065abd0d864a36a26f0290c4d06401e95d,Conway
2026-05-16T16:15:34Z,relay,455,78,2a87c23db32d63e32f7e6487b1fa7513be126c9a3b7adebd8a4e9b0db639a15b,Conway
2026-05-16T16:15:34Z,dugite-bp,455,78,2a87c23db32d63e32f7e6487b1fa7513be126c9a3b7adebd8a4e9b0db639a15b,Conway
2026-05-16T16:15:34Z,cardano-bp,455,78,2a87c23db32d63e32f7e6487b1fa7513be126c9a3b7adebd8a4e9b0db639a15b,Conway
2026-05-16T16:15:40Z,relay,455,78,2a87c23db32d63e32f7e6487b1fa7513be126c9a3b7adebd8a4e9b0db639a15b,Conway
2026-05-16T16:15:40Z,dugite-bp,455,78,2a87c23db32d63e32f7e6487b1fa7513be126c9a3b7adebd8a4e9b0db639a15b,Conway
2026-05-16T16:15:40Z,cardano-bp,455,78,2a87c23db32d63e32f7e6487b1fa7513be126c9a3b7adebd8a4e9b0db639a15b,Conway
2026-05-16T16:15:45Z,relay,468,80,6f91cd78582eadc1da96920d5d2b44fb6ed1bdd9017cf9ebd74ee74848cdc1d0,Conway
2026-05-16T16:15:45Z,dugite-bp,468,80,6f91cd78582eadc1da96920d5d2b44fb6ed1bdd9017cf9ebd74ee74848cdc1d0,Conway
2026-05-16T16:15:45Z,cardano-bp,468,80,6f91cd78582eadc1da96920d5d2b44fb6ed1bdd9017cf9ebd74ee74848cdc1d0,Conway
2026-05-16T16:15:50Z,relay,473,81,d5193de25f1abeca2dccfbfca00e5bd964018af333c053433e479d74ce2a23c2,Conway
2026-05-16T16:15:50Z,dugite-bp,474,82,1ddb358cd664a5e28775db001dd3ccd2c20e854b0d807f8337c231e8d82969b0,Conway
2026-05-16T16:15:50Z,cardano-bp,473,81,d5193de25f1abeca2dccfbfca00e5bd964018af333c053433e479d74ce2a23c2,Conway
2026-05-16T16:15:55Z,relay,479,84,7b51f60102b76725283e18925048576e8ad05b03429f6be99ae95de2db100763,Conway
2026-05-16T16:15:55Z,dugite-bp,479,84,7b51f60102b76725283e18925048576e8ad05b03429f6be99ae95de2db100763,Conway
2026-05-16T16:15:55Z,cardano-bp,479,84,7b51f60102b76725283e18925048576e8ad05b03429f6be99ae95de2db100763,Conway
2026-05-16T16:16:00Z,relay,485,86,8bd841d6569b2fbfada662efd40d19998c111c4b3c0b3db4150ccf4725dc1b41,Conway
2026-05-16T16:16:00Z,dugite-bp,482,85,3a591108a5bc1cc500a7cbcf68e1169a95b05b3ebf84e8b46ffab2da650f00e0,Conway
2026-05-16T16:16:00Z,cardano-bp,485,86,8bd841d6569b2fbfada662efd40d19998c111c4b3c0b3db4150ccf4725dc1b41,Conway
2026-05-16T16:16:05Z,relay,488,87,a7f21a3a9e0ee029a40fff2533fd1093597f44e045775c4df0dac2d8ce841757,Conway
2026-05-16T16:16:05Z,dugite-bp,488,87,a7f21a3a9e0ee029a40fff2533fd1093597f44e045775c4df0dac2d8ce841757,Conway
2026-05-16T16:16:05Z,cardano-bp,488,87,a7f21a3a9e0ee029a40fff2533fd1093597f44e045775c4df0dac2d8ce841757,Conway
2026-05-16T16:16:11Z,relay,492,88,e5eb03358243b5651f868d5fd26b6b68a9f6c0b1e6bf09f887d9b3ef1642f402,Conway
2026-05-16T16:16:11Z,dugite-bp,495,89,0030e20f303b8ad9755885009810e6163be0e5cec4ac9cacccc5bc5d1e3466c4,Conway
2026-05-16T16:16:11Z,cardano-bp,492,88,e5eb03358243b5651f868d5fd26b6b68a9f6c0b1e6bf09f887d9b3ef1642f402,Conway
2026-05-16T16:16:16Z,relay,495,89,0030e20f303b8ad9755885009810e6163be0e5cec4ac9cacccc5bc5d1e3466c4,Conway
2026-05-16T16:16:16Z,dugite-bp,495,89,0030e20f303b8ad9755885009810e6163be0e5cec4ac9cacccc5bc5d1e3466c4,Conway
2026-05-16T16:16:16Z,cardano-bp,495,89,0030e20f303b8ad9755885009810e6163be0e5cec4ac9cacccc5bc5d1e3466c4,Conway
2026-05-16T16:16:21Z,relay,495,89,0030e20f303b8ad9755885009810e6163be0e5cec4ac9cacccc5bc5d1e3466c4,Conway
2026-05-16T16:16:21Z,dugite-bp,495,89,0030e20f303b8ad9755885009810e6163be0e5cec4ac9cacccc5bc5d1e3466c4,Conway
2026-05-16T16:16:21Z,cardano-bp,495,89,0030e20f303b8ad9755885009810e6163be0e5cec4ac9cacccc5bc5d1e3466c4,Conway
2026-05-16T16:16:26Z,relay,510,90,4a884f8d1a8f712cc4d3ef3bbfca630299a0d2bc845bf645f1acda7916467c0e,Conway
2026-05-16T16:16:26Z,dugite-bp,510,90,4a884f8d1a8f712cc4d3ef3bbfca630299a0d2bc845bf645f1acda7916467c0e,Conway
2026-05-16T16:16:26Z,cardano-bp,510,90,4a884f8d1a8f712cc4d3ef3bbfca630299a0d2bc845bf645f1acda7916467c0e,Conway
2026-05-16T16:16:31Z,relay,513,91,f7cd03c984b1a0934d09a64819d66596ec5caf0672afed929d409117bff868cf,Conway
2026-05-16T16:16:31Z,dugite-bp,513,91,f7cd03c984b1a0934d09a64819d66596ec5caf0672afed929d409117bff868cf,Conway
2026-05-16T16:16:31Z,cardano-bp,513,91,f7cd03c984b1a0934d09a64819d66596ec5caf0672afed929d409117bff868cf,Conway
2026-05-16T16:16:36Z,relay,513,91,f7cd03c984b1a0934d09a64819d66596ec5caf0672afed929d409117bff868cf,Conway
2026-05-16T16:16:36Z,dugite-bp,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:36Z,cardano-bp,513,91,f7cd03c984b1a0934d09a64819d66596ec5caf0672afed929d409117bff868cf,Conway
2026-05-16T16:16:42Z,relay,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:42Z,dugite-bp,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:42Z,cardano-bp,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:47Z,relay,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:47Z,dugite-bp,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:47Z,cardano-bp,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:52Z,relay,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:52Z,dugite-bp,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:52Z,cardano-bp,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:57Z,relay,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:57Z,dugite-bp,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:16:57Z,cardano-bp,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:17:03Z,relay,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:17:03Z,dugite-bp,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:17:03Z,cardano-bp,521,92,9fb5a4cbdb91d48a3322359f83296ce7eb6fa2a1eb6c6682a2606eae33dd8992,Conway
2026-05-16T16:17:08Z,relay,549,93,159e34f5ed22538c9da2e3f38088515107204a37e5ffbd547fa7cf630c827f29,Conway
2026-05-16T16:17:08Z,dugite-bp,549,93,159e34f5ed22538c9da2e3f38088515107204a37e5ffbd547fa7cf630c827f29,Conway
2026-05-16T16:17:08Z,cardano-bp,549,93,159e34f5ed22538c9da2e3f38088515107204a37e5ffbd547fa7cf630c827f29,Conway
2026-05-16T16:17:13Z,relay,553,94,57b19b05e865f2f8333053b550a0bde0e8fe9825b016ff76beb8434940d6cae9,Conway
2026-05-16T16:17:13Z,dugite-bp,553,94,57b19b05e865f2f8333053b550a0bde0e8fe9825b016ff76beb8434940d6cae9,Conway
2026-05-16T16:17:13Z,cardano-bp,558,95,63fb005631d7927a6208267ede8abbf3bfc6389a5794b43af8fce5b9a3068e23,Conway
2026-05-16T16:17:18Z,relay,561,96,095d1f307652f1ea7b3575d1e5de54af7758ce9ae49c4f0fb8e417670f509f95,Conway
2026-05-16T16:17:18Z,dugite-bp,561,96,095d1f307652f1ea7b3575d1e5de54af7758ce9ae49c4f0fb8e417670f509f95,Conway
2026-05-16T16:17:18Z,cardano-bp,561,96,095d1f307652f1ea7b3575d1e5de54af7758ce9ae49c4f0fb8e417670f509f95,Conway
2026-05-16T16:17:23Z,relay,563,97,9170aa0b8e58a1564fcd7600a44339ac65c41ac1681fc793c814c7f980c5414a,Conway
2026-05-16T16:17:23Z,dugite-bp,567,98,12be223535734057a27d2560ce78f14785824aa9f702c7082b3142df045f0cae,Conway
2026-05-16T16:17:23Z,cardano-bp,563,97,9170aa0b8e58a1564fcd7600a44339ac65c41ac1681fc793c814c7f980c5414a,Conway
2026-05-16T16:17:28Z,relay,567,98,12be223535734057a27d2560ce78f14785824aa9f702c7082b3142df045f0cae,Conway
2026-05-16T16:17:28Z,dugite-bp,573,99,2afd3fb9b1c5e9a6b00a4b286cb5e82950fa8d53d407cf95df60dc488454c8c6,Conway
2026-05-16T16:17:28Z,cardano-bp,574,99,83df3d1166dacd75883bcf35d3f4d4954acb0e1ac63617afc785939ebb3762ac,Conway
2026-05-16T16:17:34Z,relay,576,100,871391dcca109ff0c537bfffcd22fa9553e8c4eb223ba97f88cebadb87989004,Conway
2026-05-16T16:17:34Z,dugite-bp,576,100,871391dcca109ff0c537bfffcd22fa9553e8c4eb223ba97f88cebadb87989004,Conway
2026-05-16T16:17:34Z,cardano-bp,577,100,e620d08392de51b20b10093e9f25e56cfb2a4f2c261ad0149edcdf365394ef06,Conway
2026-05-16T16:17:39Z,relay,577,100,e620d08392de51b20b10093e9f25e56cfb2a4f2c261ad0149edcdf365394ef06,Conway
2026-05-16T16:17:39Z,dugite-bp,577,100,e620d08392de51b20b10093e9f25e56cfb2a4f2c261ad0149edcdf365394ef06,Conway
2026-05-16T16:17:39Z,cardano-bp,577,100,e620d08392de51b20b10093e9f25e56cfb2a4f2c261ad0149edcdf365394ef06,Conway
2026-05-16T16:17:44Z,relay,585,101,9f6f65f4c4737a569cb59f123825d2f1ac1f19ac6317248c0efa11bd5e1ee4f1,Conway
2026-05-16T16:17:44Z,dugite-bp,585,101,9f6f65f4c4737a569cb59f123825d2f1ac1f19ac6317248c0efa11bd5e1ee4f1,Conway
2026-05-16T16:17:44Z,cardano-bp,585,101,9f6f65f4c4737a569cb59f123825d2f1ac1f19ac6317248c0efa11bd5e1ee4f1,Conway
2026-05-16T16:17:49Z,relay,592,102,641d71df2145f32d4cecad8683991834ae96d0d3f753870586c46a403b340ae7,Conway
2026-05-16T16:17:49Z,dugite-bp,592,102,641d71df2145f32d4cecad8683991834ae96d0d3f753870586c46a403b340ae7,Conway
2026-05-16T16:17:49Z,cardano-bp,592,102,641d71df2145f32d4cecad8683991834ae96d0d3f753870586c46a403b340ae7,Conway
2026-05-16T16:17:54Z,relay,594,103,dd52825bc12378ce85f2d396a01e56866227029b334031977c98762e4304116b,Conway
2026-05-16T16:17:54Z,dugite-bp,594,103,dd52825bc12378ce85f2d396a01e56866227029b334031977c98762e4304116b,Conway
2026-05-16T16:17:54Z,cardano-bp,594,103,dd52825bc12378ce85f2d396a01e56866227029b334031977c98762e4304116b,Conway
2026-05-16T16:18:00Z,relay,594,103,dd52825bc12378ce85f2d396a01e56866227029b334031977c98762e4304116b,Conway
2026-05-16T16:18:00Z,dugite-bp,603,104,4505a072f035ecc42d09ec39dfb029a749e3e5a8c73d50782c10aa0f1fbc87b2,Conway
2026-05-16T16:18:00Z,cardano-bp,594,103,dd52825bc12378ce85f2d396a01e56866227029b334031977c98762e4304116b,Conway
2026-05-16T16:18:05Z,relay,603,104,4505a072f035ecc42d09ec39dfb029a749e3e5a8c73d50782c10aa0f1fbc87b2,Conway
2026-05-16T16:18:05Z,dugite-bp,603,104,4505a072f035ecc42d09ec39dfb029a749e3e5a8c73d50782c10aa0f1fbc87b2,Conway
2026-05-16T16:18:05Z,cardano-bp,610,105,caad2815ab69cf943822fb42ca3c70a768c0178b49a1442a8319a3980e575185,Conway
2026-05-16T16:18:10Z,relay,612,106,481fd9720ce85c04c5350331140a05b8dd2d6631a626cb810ac3e60d93983815,Conway
2026-05-16T16:18:10Z,dugite-bp,614,107,8c9479927ae3f27c3feafa1107ca57842794611b539340b6c480174c8613201f,Conway
2026-05-16T16:18:10Z,cardano-bp,614,107,8c9479927ae3f27c3feafa1107ca57842794611b539340b6c480174c8613201f,Conway
2026-05-16T16:18:15Z,relay,617,108,b2ba2d6add4c548e8e95fc0324272543354a9ef5c6c210b1baa3e4e3c0de4381,Conway
2026-05-16T16:18:15Z,dugite-bp,617,108,b2ba2d6add4c548e8e95fc0324272543354a9ef5c6c210b1baa3e4e3c0de4381,Conway
2026-05-16T16:18:15Z,cardano-bp,620,109,bf2d859cda94d35ec4e115f4b51af6630050fbb5d560fd7f1d6ea4f1fc7f26e3,Conway
2026-05-16T16:18:20Z,relay,625,111,056376492a05640255813f09cf3f7d2ec4afdaa0fe2728a7b6dc1f52a396247f,Conway
2026-05-16T16:18:20Z,dugite-bp,625,111,056376492a05640255813f09cf3f7d2ec4afdaa0fe2728a7b6dc1f52a396247f,Conway
2026-05-16T16:18:20Z,cardano-bp,625,111,056376492a05640255813f09cf3f7d2ec4afdaa0fe2728a7b6dc1f52a396247f,Conway
2026-05-16T16:18:26Z,relay,628,112,0a664906b5bd738eb74f59f910eebf45fc2e93cd035e0637ec05233caaf54253,Conway
2026-05-16T16:18:26Z,dugite-bp,628,112,0a664906b5bd738eb74f59f910eebf45fc2e93cd035e0637ec05233caaf54253,Conway
2026-05-16T16:18:26Z,cardano-bp,630,113,ea4e983ded07f0ca357b3697730850b6a333941b13e39c153be09f24c15245ba,Conway
2026-05-16T16:18:31Z,relay,630,113,ea4e983ded07f0ca357b3697730850b6a333941b13e39c153be09f24c15245ba,Conway
2026-05-16T16:18:31Z,dugite-bp,630,113,ea4e983ded07f0ca357b3697730850b6a333941b13e39c153be09f24c15245ba,Conway
2026-05-16T16:18:31Z,cardano-bp,630,113,ea4e983ded07f0ca357b3697730850b6a333941b13e39c153be09f24c15245ba,Conway
2026-05-16T16:18:36Z,relay,638,114,0274848c2f564c3cdf2d2955fbc949bf40e14d40d22d67c4809c6e8a3bd8896b,Conway
2026-05-16T16:18:36Z,dugite-bp,638,114,0274848c2f564c3cdf2d2955fbc949bf40e14d40d22d67c4809c6e8a3bd8896b,Conway
2026-05-16T16:18:36Z,cardano-bp,640,115,7931e259ab83df1162aee70de47fad530fdd789f50a711e9ee534c04147e4c29,Conway
2026-05-16T16:18:41Z,relay,640,115,7931e259ab83df1162aee70de47fad530fdd789f50a711e9ee534c04147e4c29,Conway
2026-05-16T16:18:41Z,dugite-bp,645,116,0be39ab084bfb1635790f62349dff617f6e9dcd66bfbd1928a739ec35e97b7c9,Conway
2026-05-16T16:18:41Z,cardano-bp,640,115,7931e259ab83df1162aee70de47fad530fdd789f50a711e9ee534c04147e4c29,Conway
2026-05-16T16:18:46Z,relay,649,117,98298bd0a848c2c5526e4df7c797284c5e216752e870f9c7940460839c497674,Conway
2026-05-16T16:18:46Z,dugite-bp,649,117,98298bd0a848c2c5526e4df7c797284c5e216752e870f9c7940460839c497674,Conway
2026-05-16T16:18:46Z,cardano-bp,649,117,98298bd0a848c2c5526e4df7c797284c5e216752e870f9c7940460839c497674,Conway
2026-05-16T16:18:51Z,relay,649,117,98298bd0a848c2c5526e4df7c797284c5e216752e870f9c7940460839c497674,Conway
2026-05-16T16:18:51Z,dugite-bp,649,117,98298bd0a848c2c5526e4df7c797284c5e216752e870f9c7940460839c497674,Conway
2026-05-16T16:18:51Z,cardano-bp,656,118,1e000d4f7b16677cd2063bfc8ff0a5adcb298acc2d082f9f257561cf7500ac01,Conway
2026-05-16T16:18:57Z,relay,659,119,955076e2de84e2f3377716b87b4f1e7a0ee5e4ee816887d7e69fe9b5a968614e,Conway
2026-05-16T16:18:57Z,dugite-bp,659,119,955076e2de84e2f3377716b87b4f1e7a0ee5e4ee816887d7e69fe9b5a968614e,Conway
2026-05-16T16:18:57Z,cardano-bp,659,119,955076e2de84e2f3377716b87b4f1e7a0ee5e4ee816887d7e69fe9b5a968614e,Conway
2026-05-16T16:19:02Z,relay,665,120,04d39214dd4f4c4c6e3075087595e22a744db97483e94233483775ff2051796f,Conway
2026-05-16T16:19:02Z,dugite-bp,664,120,3eaa07b32dc7be489eaade9ee750d392704383fe858c50815d829238547dddaf,Conway
2026-05-16T16:19:02Z,cardano-bp,665,120,04d39214dd4f4c4c6e3075087595e22a744db97483e94233483775ff2051796f,Conway
2026-05-16T16:19:07Z,relay,664,120,3eaa07b32dc7be489eaade9ee750d392704383fe858c50815d829238547dddaf,Conway
2026-05-16T16:19:07Z,dugite-bp,671,121,223fac587dfbcfaceb99a0a71d73cc32b178bda4c6777295915e52ef61239893,Conway
2026-05-16T16:19:07Z,cardano-bp,664,120,3eaa07b32dc7be489eaade9ee750d392704383fe858c50815d829238547dddaf,Conway
2026-05-16T16:19:12Z,relay,671,121,223fac587dfbcfaceb99a0a71d73cc32b178bda4c6777295915e52ef61239893,Conway
2026-05-16T16:19:12Z,dugite-bp,672,122,b570b0673495cf957dc9d433ed0645c2271edeac28a5f912fb30a4639ab6419e,Conway
2026-05-16T16:19:12Z,cardano-bp,672,122,b570b0673495cf957dc9d433ed0645c2271edeac28a5f912fb30a4639ab6419e,Conway
2026-05-16T16:19:17Z,relay,671,121,223fac587dfbcfaceb99a0a71d73cc32b178bda4c6777295915e52ef61239893,Conway
2026-05-16T16:19:17Z,dugite-bp,672,122,b570b0673495cf957dc9d433ed0645c2271edeac28a5f912fb30a4639ab6419e,Conway
2026-05-16T16:19:17Z,cardano-bp,672,122,b570b0673495cf957dc9d433ed0645c2271edeac28a5f912fb30a4639ab6419e,Conway
2026-05-16T16:19:23Z,relay,685,124,efd678d4d59b2777e24e4d67b193e6ab411738035e9147cdc0a0fa3b74ba389c,Conway
2026-05-16T16:19:23Z,dugite-bp,685,124,efd678d4d59b2777e24e4d67b193e6ab411738035e9147cdc0a0fa3b74ba389c,Conway
2026-05-16T16:19:23Z,cardano-bp,685,124,efd678d4d59b2777e24e4d67b193e6ab411738035e9147cdc0a0fa3b74ba389c,Conway
2026-05-16T16:19:28Z,relay,688,125,ec4afd096b029e6b9b6b6d577a1431c8f5c517a2f43cbce397f197288a85d073,Conway
2026-05-16T16:19:28Z,dugite-bp,688,125,ec4afd096b029e6b9b6b6d577a1431c8f5c517a2f43cbce397f197288a85d073,Conway
2026-05-16T16:19:28Z,cardano-bp,688,125,ec4afd096b029e6b9b6b6d577a1431c8f5c517a2f43cbce397f197288a85d073,Conway
2026-05-16T16:19:33Z,relay,697,126,44c4e6a22dd129417601380f374e89abf3633cc165d49c8a90a78aea3066eee9,Conway
