ts,observer,event,slot,hash,issuer_vkey,body_size,n_txs
2026-05-16T15:24:33Z,dugite-relay,recv,578,2e986791b12d385c8f04fee033fbe357d1d3eb9ddfeec9781fc67038cd918514,,,
2026-05-16T15:24:33Z,dugite-relay,recv,579,6f036e63edb65166fe6fa65f4a9a1394de19b85161d03bb03f4c9a0c1e578575,,,
2026-05-16T15:24:47Z,dugite-bp,forge,595,992da659908e0d868323327d029abc55da7cfaf9898c96c21f1487bc274177e8,,,
2026-05-16T15:24:47Z,dugite-relay,recv,595,992da659908e0d868323327d029abc55da7cfaf9898c96c21f1487bc274177e8,,,
2026-05-16T15:24:47.269007Z,cardano-bp,recv,595,992da659908e0d868323327d029abc55da7cfaf9898c96c21f1487bc274177e8,,,
2026-05-16T15:25:06.003931Z,cardano-bp,forge,614,5cf530673442d4ac5407a6af6c2d87e8adf8ce6ff09e363bcf2d86b89d05dda4,,,
2026-05-16T15:25:06.006068Z,cardano-bp,recv,614,5cf530673442d4ac5407a6af6c2d87e8adf8ce6ff09e363bcf2d86b89d05dda4,,,
2026-05-16T15:25:06.006336Z,cardano-bp,forge,614,5cf530673442d4ac5407a6af6c2d87e8adf8ce6ff09e363bcf2d86b89d05dda4,,,
2026-05-16T15:25:07Z,dugite-bp,forge,615,dacc2679b3cb875767f6f6692e7ce125992bdeeed57ccee4caf8f810de9a3b06,,,
2026-05-16T15:25:07Z,dugite-relay,recv,614,5cf530673442d4ac5407a6af6c2d87e8adf8ce6ff09e363bcf2d86b89d05dda4,,,
2026-05-16T15:25:09Z,dugite-relay,recv,615,dacc2679b3cb875767f6f6692e7ce125992bdeeed57ccee4caf8f810de9a3b06,,,
2026-05-16T15:25:14Z,dugite-bp,forge,622,fe3d669359261a2069fb411cc3065fdea589ad980afd5830c9d8eca0c3d3cf11,,,
2026-05-16T15:25:15.002704Z,cardano-bp,forge,623,b772daeee658bec6240d3b87ecaadf83a32c2f346d9bfcc8e5848aff70b200a5,,,
2026-05-16T15:25:15.003444Z,cardano-bp,recv,623,b772daeee658bec6240d3b87ecaadf83a32c2f346d9bfcc8e5848aff70b200a5,,,
2026-05-16T15:25:15.003836Z,cardano-bp,forge,623,b772daeee658bec6240d3b87ecaadf83a32c2f346d9bfcc8e5848aff70b200a5,,,
2026-05-16T15:25:15Z,dugite-relay,recv,622,fe3d669359261a2069fb411cc3065fdea589ad980afd5830c9d8eca0c3d3cf11,,,
2026-05-16T15:25:17Z,dugite-relay,recv,623,b772daeee658bec6240d3b87ecaadf83a32c2f346d9bfcc8e5848aff70b200a5,,,
2026-05-16T15:25:18Z,dugite-bp,recv,623,b772daeee658bec6240d3b87ecaadf83a32c2f346d9bfcc8e5848aff70b200a5,,,
2026-05-16T15:25:19Z,dugite-bp,forge,627,bf2813512e6c02c8358850621faf1d65d94cb19d327f3609c3deff112c421552,,,
2026-05-16T15:25:19Z,dugite-relay,recv,627,bf2813512e6c02c8358850621faf1d65d94cb19d327f3609c3deff112c421552,,,
2026-05-16T15:25:19.26963Z,cardano-bp,recv,627,bf2813512e6c02c8358850621faf1d65d94cb19d327f3609c3deff112c421552,,,
2026-05-16T15:25:21Z,dugite-bp,forge,629,601f34283f2bbd6110010dc40a43972625b7f4afbfbf2b03c8945db081b4c9b7,,,
2026-05-16T15:25:21Z,dugite-relay,recv,629,601f34283f2bbd6110010dc40a43972625b7f4afbfbf2b03c8945db081b4c9b7,,,
2026-05-16T15:25:21.271149Z,cardano-bp,recv,629,601f34283f2bbd6110010dc40a43972625b7f4afbfbf2b03c8945db081b4c9b7,,,
2026-05-16T15:25:23Z,dugite-bp,forge,631,0ecb6b77cfc2b0647e5513615a7987cc8b9fd5df9b4f36445cb0e409b4ef845d,,,
2026-05-16T15:25:23Z,dugite-relay,recv,631,0ecb6b77cfc2b0647e5513615a7987cc8b9fd5df9b4f36445cb0e409b4ef845d,,,
2026-05-16T15:25:23.269421Z,cardano-bp,recv,631,0ecb6b77cfc2b0647e5513615a7987cc8b9fd5df9b4f36445cb0e409b4ef845d,,,
2026-05-16T15:25:25.003049Z,cardano-bp,forge,633,17a9f7d5461933d832f3b5ebdef172952337b23fac6c48f6e15471bd4ef73f9c,,,
2026-05-16T15:25:25.004439Z,cardano-bp,recv,633,17a9f7d5461933d832f3b5ebdef172952337b23fac6c48f6e15471bd4ef73f9c,,,
2026-05-16T15:25:25.004944Z,cardano-bp,forge,633,17a9f7d5461933d832f3b5ebdef172952337b23fac6c48f6e15471bd4ef73f9c,,,
2026-05-16T15:25:25Z,dugite-relay,recv,633,17a9f7d5461933d832f3b5ebdef172952337b23fac6c48f6e15471bd4ef73f9c,,,
2026-05-16T15:25:26Z,dugite-bp,recv,633,17a9f7d5461933d832f3b5ebdef172952337b23fac6c48f6e15471bd4ef73f9c,,,
2026-05-16T15:25:30Z,dugite-bp,forge,638,97aa7de0a4abbabb988e2ccc4432a48d827a4ace7e6e4241b78ac38f0c025dcd,,,
2026-05-16T15:25:31Z,dugite-relay,recv,638,97aa7de0a4abbabb988e2ccc4432a48d827a4ace7e6e4241b78ac38f0c025dcd,,,
2026-05-16T15:25:31.26759Z,cardano-bp,recv,638,97aa7de0a4abbabb988e2ccc4432a48d827a4ace7e6e4241b78ac38f0c025dcd,,,
2026-05-16T15:25:37Z,dugite-bp,forge,645,98123fc1e66a2da69b8cf436e850f57321b947f375af9536fb2389d470cb80ab,,,
2026-05-16T15:25:37Z,dugite-relay,recv,645,98123fc1e66a2da69b8cf436e850f57321b947f375af9536fb2389d470cb80ab,,,
2026-05-16T15:25:37.267416Z,cardano-bp,recv,645,98123fc1e66a2da69b8cf436e850f57321b947f375af9536fb2389d470cb80ab,,,
2026-05-16T15:25:52.002946Z,cardano-bp,forge,660,38475fb063a4f15dc22eab68a382f56b2c23769b9b8a5a282ca22dc517516c88,,,
2026-05-16T15:25:52.004334Z,cardano-bp,recv,660,38475fb063a4f15dc22eab68a382f56b2c23769b9b8a5a282ca22dc517516c88,,,
2026-05-16T15:25:52.004799Z,cardano-bp,forge,660,38475fb063a4f15dc22eab68a382f56b2c23769b9b8a5a282ca22dc517516c88,,,
2026-05-16T15:25:53Z,dugite-bp,forge,661,9e8da6d5ccceabddcdf563627e34427bc4282b0091bd598a6548d4b270ad711e,,,
2026-05-16T15:25:53Z,dugite-relay,recv,661,9e8da6d5ccceabddcdf563627e34427bc4282b0091bd598a6548d4b270ad711e,,,
2026-05-16T15:25:57Z,dugite-bp,forge,665,424030b55442f17c3704f4610653d52456144652b6519164b2c3354a634e34f2,,,
2026-05-16T15:25:57Z,dugite-relay,recv,665,424030b55442f17c3704f4610653d52456144652b6519164b2c3354a634e34f2,,,
2026-05-16T15:25:57.267732Z,cardano-bp,recv,665,424030b55442f17c3704f4610653d52456144652b6519164b2c3354a634e34f2,,,
2026-05-16T15:26:01.002317Z,cardano-bp,forge,669,03637396c6b5ea7e9196e7bafbc04695a3e2f4568a15f207e06655ed574bb1ee,,,
2026-05-16T15:26:01.003096Z,cardano-bp,recv,669,03637396c6b5ea7e9196e7bafbc04695a3e2f4568a15f207e06655ed574bb1ee,,,
2026-05-16T15:26:01.00335Z,cardano-bp,forge,669,03637396c6b5ea7e9196e7bafbc04695a3e2f4568a15f207e06655ed574bb1ee,,,
2026-05-16T15:26:01Z,dugite-relay,recv,669,03637396c6b5ea7e9196e7bafbc04695a3e2f4568a15f207e06655ed574bb1ee,,,
2026-05-16T15:26:02.00268Z,cardano-bp,forge,670,453a02acac4ffbb609df62014a216824148ef5058e35acf2a42e9524fe05088a,,,
2026-05-16T15:26:02.003651Z,cardano-bp,recv,670,453a02acac4ffbb609df62014a216824148ef5058e35acf2a42e9524fe05088a,,,
2026-05-16T15:26:02Z,dugite-bp,recv,669,03637396c6b5ea7e9196e7bafbc04695a3e2f4568a15f207e06655ed574bb1ee,,,
2026-05-16T15:26:02.004007Z,cardano-bp,forge,670,453a02acac4ffbb609df62014a216824148ef5058e35acf2a42e9524fe05088a,,,
2026-05-16T15:26:03Z,dugite-relay,recv,670,453a02acac4ffbb609df62014a216824148ef5058e35acf2a42e9524fe05088a,,,
2026-05-16T15:26:04Z,dugite-bp,recv,670,453a02acac4ffbb609df62014a216824148ef5058e35acf2a42e9524fe05088a,,,
2026-05-16T15:26:06Z,dugite-bp,forge,674,527e08d2d59630ee4d42523f658069daf01fa767fbaab9166352f11b8ab3037d,,,
2026-05-16T15:26:07.002434Z,cardano-bp,forge,675,50b0cde34f970869c2ea97a8fc52c8210df584cbb24db19205c7a3cd8d4297d2,,,
2026-05-16T15:26:07.003318Z,cardano-bp,recv,675,50b0cde34f970869c2ea97a8fc52c8210df584cbb24db19205c7a3cd8d4297d2,,,
2026-05-16T15:26:07.003544Z,cardano-bp,forge,675,50b0cde34f970869c2ea97a8fc52c8210df584cbb24db19205c7a3cd8d4297d2,,,
2026-05-16T15:26:07Z,dugite-relay,recv,674,527e08d2d59630ee4d42523f658069daf01fa767fbaab9166352f11b8ab3037d,,,
2026-05-16T15:26:10.002755Z,cardano-bp,forge,678,27f485dfc4a4bf0e9c5a239438afac5d57fc4733f488fa90c22d9462556a2426,,,
2026-05-16T15:26:10.004091Z,cardano-bp,recv,678,27f485dfc4a4bf0e9c5a239438afac5d57fc4733f488fa90c22d9462556a2426,,,
2026-05-16T15:26:10.004241Z,cardano-bp,forge,678,27f485dfc4a4bf0e9c5a239438afac5d57fc4733f488fa90c22d9462556a2426,,,
2026-05-16T15:26:11Z,dugite-relay,recv,678,27f485dfc4a4bf0e9c5a239438afac5d57fc4733f488fa90c22d9462556a2426,,,
2026-05-16T15:26:12Z,dugite-bp,recv,678,27f485dfc4a4bf0e9c5a239438afac5d57fc4733f488fa90c22d9462556a2426,,,
2026-05-16T15:26:14.002952Z,cardano-bp,forge,682,37c5988b272e2e9a926c6b58d3333308cb13b7e558539199daa1ce03127893bc,,,
2026-05-16T15:26:14.004333Z,cardano-bp,recv,682,37c5988b272e2e9a926c6b58d3333308cb13b7e558539199daa1ce03127893bc,,,
2026-05-16T15:26:14.005659Z,cardano-bp,forge,682,37c5988b272e2e9a926c6b58d3333308cb13b7e558539199daa1ce03127893bc,,,
2026-05-16T15:26:15Z,dugite-relay,recv,682,37c5988b272e2e9a926c6b58d3333308cb13b7e558539199daa1ce03127893bc,,,
2026-05-16T15:26:16Z,dugite-bp,recv,682,37c5988b272e2e9a926c6b58d3333308cb13b7e558539199daa1ce03127893bc,,,
2026-05-16T15:26:18Z,dugite-bp,forge,686,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,,,
2026-05-16T15:26:19Z,dugite-relay,recv,686,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,,,
2026-05-16T15:26:19.270755Z,cardano-bp,recv,686,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,,,
2026-05-16T15:26:33Z,dugite-bp,forge,701,3677bd516356b64442fe033ba4b8a14acc53a0811ced8d233bba79dc47ef5654,,,
2026-05-16T15:26:33Z,dugite-relay,recv,701,3677bd516356b64442fe033ba4b8a14acc53a0811ced8d233bba79dc47ef5654,,,
2026-05-16T15:26:33.269233Z,cardano-bp,recv,701,3677bd516356b64442fe033ba4b8a14acc53a0811ced8d233bba79dc47ef5654,,,
2026-05-16T15:26:37.005003Z,cardano-bp,forge,705,c9ced66f5ca944c737f45004529b7ebab420732c08aa3430713624d61dc745f1,,,
2026-05-16T15:26:37Z,dugite-bp,forge,705,80a25f63b710d591194b157da343f64ae64fb56de4844297cedcea4b20a8483c,,,
2026-05-16T15:26:37.007804Z,cardano-bp,recv,705,c9ced66f5ca944c737f45004529b7ebab420732c08aa3430713624d61dc745f1,,,
2026-05-16T15:26:37.008563Z,cardano-bp,forge,705,c9ced66f5ca944c737f45004529b7ebab420732c08aa3430713624d61dc745f1,,,
2026-05-16T15:26:37Z,dugite-relay,recv,705,c9ced66f5ca944c737f45004529b7ebab420732c08aa3430713624d61dc745f1,,,
2026-05-16T15:26:39Z,dugite-relay,recv,705,80a25f63b710d591194b157da343f64ae64fb56de4844297cedcea4b20a8483c,,,
2026-05-16T15:26:43.002851Z,cardano-bp,forge,711,5572ea621ccab7bf3871282aa336bffb5e861e28e618661fc9d0f6d286b9ed38,,,
2026-05-16T15:26:43.004Z,cardano-bp,recv,711,5572ea621ccab7bf3871282aa336bffb5e861e28e618661fc9d0f6d286b9ed38,,,
2026-05-16T15:26:43.00454Z,cardano-bp,forge,711,5572ea621ccab7bf3871282aa336bffb5e861e28e618661fc9d0f6d286b9ed38,,,
2026-05-16T15:26:43Z,dugite-relay,recv,711,5572ea621ccab7bf3871282aa336bffb5e861e28e618661fc9d0f6d286b9ed38,,,
2026-05-16T15:26:44Z,dugite-bp,recv,711,5572ea621ccab7bf3871282aa336bffb5e861e28e618661fc9d0f6d286b9ed38,,,
2026-05-16T15:26:52Z,dugite-bp,forge,720,388dc1d2816fcbf873bb5883cf303cfeeca5749776fa2b6fbed099b4563f03d9,,,
2026-05-16T15:26:53Z,dugite-relay,recv,720,388dc1d2816fcbf873bb5883cf303cfeeca5749776fa2b6fbed099b4563f03d9,,,
2026-05-16T15:26:53.270437Z,cardano-bp,recv,720,388dc1d2816fcbf873bb5883cf303cfeeca5749776fa2b6fbed099b4563f03d9,,,
2026-05-16T15:27:03Z,dugite-bp,forge,731,6bd49721beb8d7cfa25f9959e844f33cef535df05d2f933519da0eb7f0b9ac29,,,
2026-05-16T15:27:03Z,dugite-relay,recv,731,6bd49721beb8d7cfa25f9959e844f33cef535df05d2f933519da0eb7f0b9ac29,,,
2026-05-16T15:27:03.268128Z,cardano-bp,recv,731,6bd49721beb8d7cfa25f9959e844f33cef535df05d2f933519da0eb7f0b9ac29,,,
2026-05-16T15:27:04.003912Z,cardano-bp,forge,732,94e79d6b362692a021bccc13626d1a3b20fff4613a0cbfada0255d16545d1917,,,
2026-05-16T15:27:04.006287Z,cardano-bp,recv,732,94e79d6b362692a021bccc13626d1a3b20fff4613a0cbfada0255d16545d1917,,,
2026-05-16T15:27:04.007004Z,cardano-bp,forge,732,94e79d6b362692a021bccc13626d1a3b20fff4613a0cbfada0255d16545d1917,,,
2026-05-16T15:27:05Z,dugite-relay,recv,732,94e79d6b362692a021bccc13626d1a3b20fff4613a0cbfada0255d16545d1917,,,
2026-05-16T15:27:06Z,dugite-bp,recv,732,94e79d6b362692a021bccc13626d1a3b20fff4613a0cbfada0255d16545d1917,,,
2026-05-16T15:27:07.003808Z,cardano-bp,forge,735,c7fd3fa39a890137523fab20fad1e24552effbba35f5e96f7eff1e28a86069f2,,,
2026-05-16T15:27:07.005514Z,cardano-bp,recv,735,c7fd3fa39a890137523fab20fad1e24552effbba35f5e96f7eff1e28a86069f2,,,
2026-05-16T15:27:07.006032Z,cardano-bp,forge,735,c7fd3fa39a890137523fab20fad1e24552effbba35f5e96f7eff1e28a86069f2,,,
2026-05-16T15:27:07Z,dugite-relay,recv,735,c7fd3fa39a890137523fab20fad1e24552effbba35f5e96f7eff1e28a86069f2,,,
2026-05-16T15:27:08Z,dugite-bp,recv,735,c7fd3fa39a890137523fab20fad1e24552effbba35f5e96f7eff1e28a86069f2,,,
2026-05-16T15:27:10Z,dugite-bp,forge,738,3d95db443940d32631b5bb72a7ad4636a43bcd842589cfbd157f71360af0244e,,,
2026-05-16T15:27:11Z,dugite-relay,recv,738,3d95db443940d32631b5bb72a7ad4636a43bcd842589cfbd157f71360af0244e,,,
2026-05-16T15:27:11.268486Z,cardano-bp,recv,738,3d95db443940d32631b5bb72a7ad4636a43bcd842589cfbd157f71360af0244e,,,
2026-05-16T15:27:13Z,dugite-bp,forge,741,b01ea865e45bb733a559ab045b6449191d3dad28e35333a01be5c3ee15cc6abe,,,
2026-05-16T15:27:13Z,dugite-relay,recv,741,b01ea865e45bb733a559ab045b6449191d3dad28e35333a01be5c3ee15cc6abe,,,
2026-05-16T15:27:13.269229Z,cardano-bp,recv,741,b01ea865e45bb733a559ab045b6449191d3dad28e35333a01be5c3ee15cc6abe,,,
2026-05-16T15:27:17Z,dugite-bp,forge,745,6a916903e567bd44caf387313233ea2f48c2b604f5c3b969fc69b11582d8f513,,,
2026-05-16T15:27:17Z,dugite-relay,recv,745,6a916903e567bd44caf387313233ea2f48c2b604f5c3b969fc69b11582d8f513,,,
2026-05-16T15:27:17.269103Z,cardano-bp,recv,745,6a916903e567bd44caf387313233ea2f48c2b604f5c3b969fc69b11582d8f513,,,
2026-05-16T15:27:25Z,dugite-bp,forge,753,06934845e5951caaa810759d9022f2f41d8cefa86a0f1d7e2b0d44493d07d751,,,
2026-05-16T15:27:25Z,dugite-relay,recv,753,06934845e5951caaa810759d9022f2f41d8cefa86a0f1d7e2b0d44493d07d751,,,
2026-05-16T15:27:25.26929Z,cardano-bp,recv,753,06934845e5951caaa810759d9022f2f41d8cefa86a0f1d7e2b0d44493d07d751,,,
2026-05-16T15:27:28Z,dugite-bp,forge,756,7bf8ed691478a982c435bc80996dd71ae29bc40843e07b3b15195f3c6255196c,,,
2026-05-16T15:27:29Z,dugite-bp,forge,757,f1eb8575a11f0ed30fab2c84ea0883a08c697aa8a3d562c22cb4964ed45a854c,,,
2026-05-16T15:27:29Z,dugite-relay,recv,756,7bf8ed691478a982c435bc80996dd71ae29bc40843e07b3b15195f3c6255196c,,,
2026-05-16T15:27:29Z,dugite-relay,recv,757,f1eb8575a11f0ed30fab2c84ea0883a08c697aa8a3d562c22cb4964ed45a854c,,,
2026-05-16T15:27:29.272143Z,cardano-bp,recv,756,7bf8ed691478a982c435bc80996dd71ae29bc40843e07b3b15195f3c6255196c,,,
2026-05-16T15:27:29.283851Z,cardano-bp,recv,757,f1eb8575a11f0ed30fab2c84ea0883a08c697aa8a3d562c22cb4964ed45a854c,,,
2026-05-16T15:27:33.003279Z,cardano-bp,forge,761,36adf29085b3f6919cbc9d04dd10faf6622baeec093bfaadfec7f35b89750884,,,
2026-05-16T15:27:33.005063Z,cardano-bp,recv,761,36adf29085b3f6919cbc9d04dd10faf6622baeec093bfaadfec7f35b89750884,,,
2026-05-16T15:27:33.005558Z,cardano-bp,forge,761,36adf29085b3f6919cbc9d04dd10faf6622baeec093bfaadfec7f35b89750884,,,
2026-05-16T15:27:33Z,dugite-relay,recv,761,36adf29085b3f6919cbc9d04dd10faf6622baeec093bfaadfec7f35b89750884,,,
2026-05-16T15:27:34Z,dugite-bp,forge,762,9ce2b398ece7ce026bd8cdd7666687abf7daac6a0f394808c23a6cea3adcce21,,,
2026-05-16T15:27:34Z,dugite-bp,recv,761,36adf29085b3f6919cbc9d04dd10faf6622baeec093bfaadfec7f35b89750884,,,
2026-05-16T15:27:43.002736Z,cardano-bp,forge,771,93d4ec8622513ca6f2c963c069881ace6b3e2e311710a5e513947f1fb00278ef,,,
2026-05-16T15:27:43.004195Z,cardano-bp,recv,771,93d4ec8622513ca6f2c963c069881ace6b3e2e311710a5e513947f1fb00278ef,,,
2026-05-16T15:27:43.004568Z,cardano-bp,forge,771,93d4ec8622513ca6f2c963c069881ace6b3e2e311710a5e513947f1fb00278ef,,,
2026-05-16T15:27:43Z,dugite-relay,recv,771,93d4ec8622513ca6f2c963c069881ace6b3e2e311710a5e513947f1fb00278ef,,,
2026-05-16T15:27:44Z,dugite-bp,recv,771,93d4ec8622513ca6f2c963c069881ace6b3e2e311710a5e513947f1fb00278ef,,,
2026-05-16T15:27:50Z,dugite-bp,forge,778,3d70b3e0cdca9930d2539756b93a257b89740d2c1c4176571f705a62371a0635,,,
2026-05-16T15:27:51.002855Z,cardano-bp,forge,779,378c9b2e880452f75dda80f311b39422f8402c9b2b319d70c7547c44880b7660,,,
2026-05-16T15:27:51.003965Z,cardano-bp,recv,779,378c9b2e880452f75dda80f311b39422f8402c9b2b319d70c7547c44880b7660,,,
2026-05-16T15:27:51.004247Z,cardano-bp,forge,779,378c9b2e880452f75dda80f311b39422f8402c9b2b319d70c7547c44880b7660,,,
2026-05-16T15:27:51Z,dugite-relay,recv,778,3d70b3e0cdca9930d2539756b93a257b89740d2c1c4176571f705a62371a0635,,,
2026-05-16T15:27:52.004102Z,cardano-bp,forge,780,49e701dca8d0427fe7237f75fabcb26f8fe82ec6c161cb6cb9ab8b57a17625c1,,,
2026-05-16T15:27:52Z,dugite-bp,forge,780,86c22dbb663ea84efd0ddf18cbb42b44e7e5c36b0784f429ea098292d1c87dec,,,
2026-05-16T15:27:52.006373Z,cardano-bp,recv,780,49e701dca8d0427fe7237f75fabcb26f8fe82ec6c161cb6cb9ab8b57a17625c1,,,
2026-05-16T15:27:52.007227Z,cardano-bp,forge,780,49e701dca8d0427fe7237f75fabcb26f8fe82ec6c161cb6cb9ab8b57a17625c1,,,
2026-05-16T15:27:53.003387Z,cardano-bp,forge,781,ba2255c96fff1212a6f4db2205ca5116fe72943d5d9b0ac3fbbba67253f07de1,,,
2026-05-16T15:27:53.005942Z,cardano-bp,recv,781,ba2255c96fff1212a6f4db2205ca5116fe72943d5d9b0ac3fbbba67253f07de1,,,
2026-05-16T15:27:53.006845Z,cardano-bp,forge,781,ba2255c96fff1212a6f4db2205ca5116fe72943d5d9b0ac3fbbba67253f07de1,,,
2026-05-16T15:27:53Z,dugite-relay,recv,780,86c22dbb663ea84efd0ddf18cbb42b44e7e5c36b0784f429ea098292d1c87dec,,,
2026-05-16T15:27:55Z,dugite-relay,recv,779,378c9b2e880452f75dda80f311b39422f8402c9b2b319d70c7547c44880b7660,,,
2026-05-16T15:27:55Z,dugite-relay,recv,780,49e701dca8d0427fe7237f75fabcb26f8fe82ec6c161cb6cb9ab8b57a17625c1,,,
2026-05-16T15:27:55Z,dugite-relay,recv,781,ba2255c96fff1212a6f4db2205ca5116fe72943d5d9b0ac3fbbba67253f07de1,,,
2026-05-16T15:27:56Z,dugite-bp,recv,779,378c9b2e880452f75dda80f311b39422f8402c9b2b319d70c7547c44880b7660,,,
2026-05-16T15:27:56Z,dugite-bp,recv,780,49e701dca8d0427fe7237f75fabcb26f8fe82ec6c161cb6cb9ab8b57a17625c1,,,
2026-05-16T15:27:56Z,dugite-bp,recv,781,ba2255c96fff1212a6f4db2205ca5116fe72943d5d9b0ac3fbbba67253f07de1,,,
2026-05-16T15:27:57.002929Z,cardano-bp,forge,785,0357b9d8c1272a2e954de408f60b9eb8f91abbf92f3e0d098a8548a2288ee9cf,,,
2026-05-16T15:27:57.004138Z,cardano-bp,recv,785,0357b9d8c1272a2e954de408f60b9eb8f91abbf92f3e0d098a8548a2288ee9cf,,,
2026-05-16T15:27:57.00449Z,cardano-bp,forge,785,0357b9d8c1272a2e954de408f60b9eb8f91abbf92f3e0d098a8548a2288ee9cf,,,
2026-05-16T15:27:57Z,dugite-relay,recv,785,0357b9d8c1272a2e954de408f60b9eb8f91abbf92f3e0d098a8548a2288ee9cf,,,
2026-05-16T15:27:58Z,dugite-bp,recv,785,0357b9d8c1272a2e954de408f60b9eb8f91abbf92f3e0d098a8548a2288ee9cf,,,
2026-05-16T15:28:02.003999Z,cardano-bp,forge,790,605e1610215ed36674f0524635e9216cdbbe1086ae5b56f71eb1800447c87d7f,,,
2026-05-16T15:28:02.006405Z,cardano-bp,recv,790,605e1610215ed36674f0524635e9216cdbbe1086ae5b56f71eb1800447c87d7f,,,
2026-05-16T15:28:02.007668Z,cardano-bp,forge,790,605e1610215ed36674f0524635e9216cdbbe1086ae5b56f71eb1800447c87d7f,,,
2026-05-16T15:28:03Z,dugite-relay,recv,790,605e1610215ed36674f0524635e9216cdbbe1086ae5b56f71eb1800447c87d7f,,,
2026-05-16T15:28:04Z,dugite-bp,recv,790,605e1610215ed36674f0524635e9216cdbbe1086ae5b56f71eb1800447c87d7f,,,
2026-05-16T15:28:05.003196Z,cardano-bp,forge,793,10237dd505a4818604c44385885ff36775df6c365ccd1ef44a49a4c04ec0d50b,,,
2026-05-16T15:28:05.004649Z,cardano-bp,recv,793,10237dd505a4818604c44385885ff36775df6c365ccd1ef44a49a4c04ec0d50b,,,
2026-05-16T15:28:05.005501Z,cardano-bp,forge,793,10237dd505a4818604c44385885ff36775df6c365ccd1ef44a49a4c04ec0d50b,,,
2026-05-16T15:28:05Z,dugite-relay,recv,793,10237dd505a4818604c44385885ff36775df6c365ccd1ef44a49a4c04ec0d50b,,,
2026-05-16T15:28:06Z,dugite-bp,recv,793,10237dd505a4818604c44385885ff36775df6c365ccd1ef44a49a4c04ec0d50b,,,
2026-05-16T15:28:07Z,dugite-bp,forge,795,4df5bede7e99d72618bdc792662cda1a3e5acc344b096efece0bdfe0ccea64fc,,,
2026-05-16T15:28:07Z,dugite-relay,recv,795,4df5bede7e99d72618bdc792662cda1a3e5acc344b096efece0bdfe0ccea64fc,,,
2026-05-16T15:28:07.268762Z,cardano-bp,recv,795,4df5bede7e99d72618bdc792662cda1a3e5acc344b096efece0bdfe0ccea64fc,,,
2026-05-16T15:28:10Z,dugite-bp,forge,798,b1507371c10b15e169ec1f8a758d815c3a7ba4489d739706f0845bd44f6e7128,,,
2026-05-16T15:28:11Z,dugite-bp,forge,799,cb8dd160af4ec13769f2d5203417e6a22a0a24584b556bb7946f0b353434911f,,,
2026-05-16T15:28:11Z,dugite-relay,recv,798,b1507371c10b15e169ec1f8a758d815c3a7ba4489d739706f0845bd44f6e7128,,,
2026-05-16T15:28:11Z,dugite-relay,recv,799,cb8dd160af4ec13769f2d5203417e6a22a0a24584b556bb7946f0b353434911f,,,
2026-05-16T15:28:11.276057Z,cardano-bp,recv,798,b1507371c10b15e169ec1f8a758d815c3a7ba4489d739706f0845bd44f6e7128,,,
2026-05-16T15:28:11.277667Z,cardano-bp,recv,799,cb8dd160af4ec13769f2d5203417e6a22a0a24584b556bb7946f0b353434911f,,,
2026-05-16T15:28:20.003076Z,cardano-bp,forge,808,80db694aa85d12521ff9ad7f13e1550a10232a3b1e447d7723854267ab1fb323,,,
2026-05-16T15:28:20Z,dugite-bp,forge,808,c81f81b306f7bc5728478c93dffc34c994587a45a7b706fd32ea95ca0f14b90c,,,
2026-05-16T15:28:20.005622Z,cardano-bp,recv,808,80db694aa85d12521ff9ad7f13e1550a10232a3b1e447d7723854267ab1fb323,,,
2026-05-16T15:28:20.006154Z,cardano-bp,forge,808,80db694aa85d12521ff9ad7f13e1550a10232a3b1e447d7723854267ab1fb323,,,
2026-05-16T15:28:21Z,dugite-relay,recv,808,c81f81b306f7bc5728478c93dffc34c994587a45a7b706fd32ea95ca0f14b90c,,,
2026-05-16T15:28:23Z,dugite-bp,forge,811,31ccf559e158ee45aac07178fc525cf3296a73ffa4441f9e8f0a739c6b59c1f0,,,
2026-05-16T15:28:23Z,dugite-relay,recv,811,31ccf559e158ee45aac07178fc525cf3296a73ffa4441f9e8f0a739c6b59c1f0,,,
2026-05-16T15:28:23.271212Z,cardano-bp,recv,811,31ccf559e158ee45aac07178fc525cf3296a73ffa4441f9e8f0a739c6b59c1f0,,,
2026-05-16T15:28:27.002186Z,cardano-bp,forge,815,d2ce23964730113755af3603fb967e28c91a3fbae4f390bc32a72f4fbcd159bf,,,
2026-05-16T15:28:27.003255Z,cardano-bp,recv,815,d2ce23964730113755af3603fb967e28c91a3fbae4f390bc32a72f4fbcd159bf,,,
2026-05-16T15:28:27.00374Z,cardano-bp,forge,815,d2ce23964730113755af3603fb967e28c91a3fbae4f390bc32a72f4fbcd159bf,,,
2026-05-16T15:28:27Z,dugite-relay,recv,815,d2ce23964730113755af3603fb967e28c91a3fbae4f390bc32a72f4fbcd159bf,,,
2026-05-16T15:28:28Z,dugite-bp,recv,815,d2ce23964730113755af3603fb967e28c91a3fbae4f390bc32a72f4fbcd159bf,,,
