ts,node,slot,block_no,hash,era
2026-05-16T15:26:11Z,cardano-bp,678,102,27f485dfc4a4bf0e9c5a239438afac5d57fc4733f488fa90c22d9462556a2426,Conway
2026-05-16T15:26:16Z,relay,682,103,37c5988b272e2e9a926c6b58d3333308cb13b7e558539199daa1ce03127893bc,Conway
2026-05-16T15:26:16Z,dugite-bp,682,103,37c5988b272e2e9a926c6b58d3333308cb13b7e558539199daa1ce03127893bc,Conway
2026-05-16T15:26:16Z,cardano-bp,682,103,37c5988b272e2e9a926c6b58d3333308cb13b7e558539199daa1ce03127893bc,Conway
2026-05-16T15:26:21Z,relay,686,104,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,Conway
2026-05-16T15:26:21Z,dugite-bp,686,104,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,Conway
2026-05-16T15:26:21Z,cardano-bp,686,104,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,Conway
2026-05-16T15:26:27Z,relay,686,104,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,Conway
2026-05-16T15:26:27Z,dugite-bp,686,104,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,Conway
2026-05-16T15:26:27Z,cardano-bp,686,104,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,Conway
2026-05-16T15:26:32Z,relay,686,104,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,Conway
2026-05-16T15:26:32Z,dugite-bp,686,104,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,Conway
2026-05-16T15:26:32Z,cardano-bp,686,104,66403b47ffe46437b2bf4ce8e55c88a6281aaebf870ef3aaa8843bb7c42a97ff,Conway
2026-05-16T15:26:37Z,relay,705,106,c9ced66f5ca944c737f45004529b7ebab420732c08aa3430713624d61dc745f1,Conway
2026-05-16T15:26:37Z,dugite-bp,705,106,80a25f63b710d591194b157da343f64ae64fb56de4844297cedcea4b20a8483c,Conway
2026-05-16T15:26:37Z,cardano-bp,705,106,c9ced66f5ca944c737f45004529b7ebab420732c08aa3430713624d61dc745f1,Conway
2026-05-16T15:26:42Z,relay,705,106,80a25f63b710d591194b157da343f64ae64fb56de4844297cedcea4b20a8483c,Conway
2026-05-16T15:26:42Z,dugite-bp,705,106,80a25f63b710d591194b157da343f64ae64fb56de4844297cedcea4b20a8483c,Conway
2026-05-16T15:26:42Z,cardano-bp,705,106,80a25f63b710d591194b157da343f64ae64fb56de4844297cedcea4b20a8483c,Conway
2026-05-16T15:26:47Z,relay,711,107,5572ea621ccab7bf3871282aa336bffb5e861e28e618661fc9d0f6d286b9ed38,Conway
2026-05-16T15:26:47Z,dugite-bp,711,107,5572ea621ccab7bf3871282aa336bffb5e861e28e618661fc9d0f6d286b9ed38,Conway
2026-05-16T15:26:47Z,cardano-bp,711,107,5572ea621ccab7bf3871282aa336bffb5e861e28e618661fc9d0f6d286b9ed38,Conway
2026-05-16T15:26:52Z,relay,711,107,5572ea621ccab7bf3871282aa336bffb5e861e28e618661fc9d0f6d286b9ed38,Conway
2026-05-16T15:26:52Z,dugite-bp,720,108,388dc1d2816fcbf873bb5883cf303cfeeca5749776fa2b6fbed099b4563f03d9,Conway
2026-05-16T15:26:52Z,cardano-bp,711,107,5572ea621ccab7bf3871282aa336bffb5e861e28e618661fc9d0f6d286b9ed38,Conway
2026-05-16T15:26:57Z,relay,720,108,388dc1d2816fcbf873bb5883cf303cfeeca5749776fa2b6fbed099b4563f03d9,Conway
2026-05-16T15:26:57Z,dugite-bp,720,108,388dc1d2816fcbf873bb5883cf303cfeeca5749776fa2b6fbed099b4563f03d9,Conway
2026-05-16T15:26:57Z,cardano-bp,720,108,388dc1d2816fcbf873bb5883cf303cfeeca5749776fa2b6fbed099b4563f03d9,Conway
2026-05-16T15:27:03Z,relay,720,108,388dc1d2816fcbf873bb5883cf303cfeeca5749776fa2b6fbed099b4563f03d9,Conway
2026-05-16T15:27:03Z,dugite-bp,731,109,6bd49721beb8d7cfa25f9959e844f33cef535df05d2f933519da0eb7f0b9ac29,Conway
2026-05-16T15:27:03Z,cardano-bp,731,109,6bd49721beb8d7cfa25f9959e844f33cef535df05d2f933519da0eb7f0b9ac29,Conway
2026-05-16T15:27:08Z,relay,735,111,c7fd3fa39a890137523fab20fad1e24552effbba35f5e96f7eff1e28a86069f2,Conway
2026-05-16T15:27:08Z,dugite-bp,735,111,c7fd3fa39a890137523fab20fad1e24552effbba35f5e96f7eff1e28a86069f2,Conway
2026-05-16T15:27:08Z,cardano-bp,735,111,c7fd3fa39a890137523fab20fad1e24552effbba35f5e96f7eff1e28a86069f2,Conway
2026-05-16T15:27:13Z,relay,741,113,b01ea865e45bb733a559ab045b6449191d3dad28e35333a01be5c3ee15cc6abe,Conway
2026-05-16T15:27:13Z,dugite-bp,741,113,b01ea865e45bb733a559ab045b6449191d3dad28e35333a01be5c3ee15cc6abe,Conway
2026-05-16T15:27:13Z,cardano-bp,741,113,b01ea865e45bb733a559ab045b6449191d3dad28e35333a01be5c3ee15cc6abe,Conway
2026-05-16T15:27:18Z,relay,745,114,6a916903e567bd44caf387313233ea2f48c2b604f5c3b969fc69b11582d8f513,Conway
2026-05-16T15:27:18Z,dugite-bp,745,114,6a916903e567bd44caf387313233ea2f48c2b604f5c3b969fc69b11582d8f513,Conway
2026-05-16T15:27:18Z,cardano-bp,745,114,6a916903e567bd44caf387313233ea2f48c2b604f5c3b969fc69b11582d8f513,Conway
2026-05-16T15:27:23Z,relay,745,114,6a916903e567bd44caf387313233ea2f48c2b604f5c3b969fc69b11582d8f513,Conway
2026-05-16T15:27:23Z,dugite-bp,745,114,6a916903e567bd44caf387313233ea2f48c2b604f5c3b969fc69b11582d8f513,Conway
2026-05-16T15:27:23Z,cardano-bp,745,114,6a916903e567bd44caf387313233ea2f48c2b604f5c3b969fc69b11582d8f513,Conway
2026-05-16T15:27:28Z,relay,753,115,06934845e5951caaa810759d9022f2f41d8cefa86a0f1d7e2b0d44493d07d751,Conway
2026-05-16T15:27:28Z,dugite-bp,756,116,7bf8ed691478a982c435bc80996dd71ae29bc40843e07b3b15195f3c6255196c,Conway
2026-05-16T15:27:28Z,cardano-bp,753,115,06934845e5951caaa810759d9022f2f41d8cefa86a0f1d7e2b0d44493d07d751,Conway
2026-05-16T15:27:34Z,relay,761,118,36adf29085b3f6919cbc9d04dd10faf6622baeec093bfaadfec7f35b89750884,Conway
2026-05-16T15:27:34Z,dugite-bp,762,118,9ce2b398ece7ce026bd8cdd7666687abf7daac6a0f394808c23a6cea3adcce21,Conway
2026-05-16T15:27:34Z,cardano-bp,761,118,36adf29085b3f6919cbc9d04dd10faf6622baeec093bfaadfec7f35b89750884,Conway
2026-05-16T15:27:39Z,relay,761,118,36adf29085b3f6919cbc9d04dd10faf6622baeec093bfaadfec7f35b89750884,Conway
2026-05-16T15:27:39Z,dugite-bp,762,118,9ce2b398ece7ce026bd8cdd7666687abf7daac6a0f394808c23a6cea3adcce21,Conway
2026-05-16T15:27:39Z,cardano-bp,761,118,36adf29085b3f6919cbc9d04dd10faf6622baeec093bfaadfec7f35b89750884,Conway
2026-05-16T15:27:44Z,relay,771,119,93d4ec8622513ca6f2c963c069881ace6b3e2e311710a5e513947f1fb00278ef,Conway
2026-05-16T15:27:44Z,dugite-bp,771,119,93d4ec8622513ca6f2c963c069881ace6b3e2e311710a5e513947f1fb00278ef,Conway
2026-05-16T15:27:44Z,cardano-bp,771,119,93d4ec8622513ca6f2c963c069881ace6b3e2e311710a5e513947f1fb00278ef,Conway
2026-05-16T15:27:49Z,relay,771,119,93d4ec8622513ca6f2c963c069881ace6b3e2e311710a5e513947f1fb00278ef,Conway
2026-05-16T15:27:49Z,dugite-bp,771,119,93d4ec8622513ca6f2c963c069881ace6b3e2e311710a5e513947f1fb00278ef,Conway
2026-05-16T15:27:49Z,cardano-bp,771,119,93d4ec8622513ca6f2c963c069881ace6b3e2e311710a5e513947f1fb00278ef,Conway
2026-05-16T15:27:54Z,relay,780,121,86c22dbb663ea84efd0ddf18cbb42b44e7e5c36b0784f429ea098292d1c87dec,Conway
2026-05-16T15:27:54Z,dugite-bp,780,121,86c22dbb663ea84efd0ddf18cbb42b44e7e5c36b0784f429ea098292d1c87dec,Conway
2026-05-16T15:27:54Z,cardano-bp,781,122,ba2255c96fff1212a6f4db2205ca5116fe72943d5d9b0ac3fbbba67253f07de1,Conway
2026-05-16T15:27:59Z,relay,785,123,0357b9d8c1272a2e954de408f60b9eb8f91abbf92f3e0d098a8548a2288ee9cf,Conway
2026-05-16T15:27:59Z,dugite-bp,785,123,0357b9d8c1272a2e954de408f60b9eb8f91abbf92f3e0d098a8548a2288ee9cf,Conway
2026-05-16T15:27:59Z,cardano-bp,785,123,0357b9d8c1272a2e954de408f60b9eb8f91abbf92f3e0d098a8548a2288ee9cf,Conway
2026-05-16T15:28:05Z,relay,790,124,605e1610215ed36674f0524635e9216cdbbe1086ae5b56f71eb1800447c87d7f,Conway
2026-05-16T15:28:05Z,dugite-bp,790,124,605e1610215ed36674f0524635e9216cdbbe1086ae5b56f71eb1800447c87d7f,Conway
2026-05-16T15:28:05Z,cardano-bp,793,125,10237dd505a4818604c44385885ff36775df6c365ccd1ef44a49a4c04ec0d50b,Conway
2026-05-16T15:28:10Z,relay,795,126,4df5bede7e99d72618bdc792662cda1a3e5acc344b096efece0bdfe0ccea64fc,Conway
2026-05-16T15:28:10Z,dugite-bp,798,127,b1507371c10b15e169ec1f8a758d815c3a7ba4489d739706f0845bd44f6e7128,Conway
2026-05-16T15:28:10Z,cardano-bp,795,126,4df5bede7e99d72618bdc792662cda1a3e5acc344b096efece0bdfe0ccea64fc,Conway
2026-05-16T15:28:15Z,relay,798,127,b1507371c10b15e169ec1f8a758d815c3a7ba4489d739706f0845bd44f6e7128,Conway
2026-05-16T15:28:15Z,dugite-bp,798,127,b1507371c10b15e169ec1f8a758d815c3a7ba4489d739706f0845bd44f6e7128,Conway
2026-05-16T15:28:15Z,cardano-bp,799,128,cb8dd160af4ec13769f2d5203417e6a22a0a24584b556bb7946f0b353434911f,Conway
2026-05-16T15:28:20Z,relay,798,127,b1507371c10b15e169ec1f8a758d815c3a7ba4489d739706f0845bd44f6e7128,Conway
2026-05-16T15:28:20Z,dugite-bp,808,129,c81f81b306f7bc5728478c93dffc34c994587a45a7b706fd32ea95ca0f14b90c,Conway
2026-05-16T15:28:20Z,cardano-bp,808,129,80db694aa85d12521ff9ad7f13e1550a10232a3b1e447d7723854267ab1fb323,Conway
2026-05-16T15:28:25Z,relay,811,130,31ccf559e158ee45aac07178fc525cf3296a73ffa4441f9e8f0a739c6b59c1f0,Conway
2026-05-16T15:28:25Z,dugite-bp,811,130,31ccf559e158ee45aac07178fc525cf3296a73ffa4441f9e8f0a739c6b59c1f0,Conway
2026-05-16T15:28:25Z,cardano-bp,811,130,31ccf559e158ee45aac07178fc525cf3296a73ffa4441f9e8f0a739c6b59c1f0,Conway
2026-05-16T15:28:30Z,relay,815,131,d2ce23964730113755af3603fb967e28c91a3fbae4f390bc32a72f4fbcd159bf,Conway
2026-05-16T15:28:30Z,dugite-bp,815,131,d2ce23964730113755af3603fb967e28c91a3fbae4f390bc32a72f4fbcd159bf,Conway
2026-05-16T15:28:30Z,cardano-bp,819,132,739372cd9deee31c1558d04d4eff6e2887be68e0d34a74e968939b373457017e,Conway
2026-05-16T15:28:36Z,relay,820,133,3246f64c89990f70f7f639175a879a4a66fb7fe30818fed176cdd64cff83288c,Conway
2026-05-16T15:28:36Z,dugite-bp,820,133,3246f64c89990f70f7f639175a879a4a66fb7fe30818fed176cdd64cff83288c,Conway
2026-05-16T15:28:36Z,cardano-bp,821,134,014741bdb61310c601e2f8706449ec9367b6ea6eb2f20d090626098f8246d796,Conway
2026-05-16T15:28:41Z,relay,827,135,60e28711d5ab359fb9f6074718d0b89e98b664039de22e5dd3cbce365f3f9181,Conway
2026-05-16T15:28:41Z,dugite-bp,827,135,60e28711d5ab359fb9f6074718d0b89e98b664039de22e5dd3cbce365f3f9181,Conway
2026-05-16T15:28:41Z,cardano-bp,827,135,60e28711d5ab359fb9f6074718d0b89e98b664039de22e5dd3cbce365f3f9181,Conway
2026-05-16T15:28:46Z,relay,831,136,2da1ef08ae613c68e044218ede8f8a842641276f6cd4609e12af1da22dd0d49f,Conway
2026-05-16T15:28:46Z,dugite-bp,834,137,48f954d87577ebab1e2a4c9dd3bb8af853b75c50abba7883235203878d1c2bc1,Conway
2026-05-16T15:28:46Z,cardano-bp,834,137,ae0f732f41dc0cb6a9e1f346f2229ce4ed15e1ca505fcf898ae07d22ddadda2d,Conway
2026-05-16T15:28:51Z,relay,838,138,6c23a7df0d4bfddd6e303b3943973e3ea9907ebe16b986aa0df5a67daa0e46ff,Conway
2026-05-16T15:28:51Z,dugite-bp,838,138,6c23a7df0d4bfddd6e303b3943973e3ea9907ebe16b986aa0df5a67daa0e46ff,Conway
2026-05-16T15:28:51Z,cardano-bp,838,138,6c23a7df0d4bfddd6e303b3943973e3ea9907ebe16b986aa0df5a67daa0e46ff,Conway
2026-05-16T15:28:56Z,relay,838,138,6c23a7df0d4bfddd6e303b3943973e3ea9907ebe16b986aa0df5a67daa0e46ff,Conway
2026-05-16T15:28:56Z,dugite-bp,844,139,5c25517c59b950fcdbb636ca24c265dce68bedf3d24ae1bde9a1d5480a35d1ec,Conway
2026-05-16T15:28:56Z,cardano-bp,838,138,6c23a7df0d4bfddd6e303b3943973e3ea9907ebe16b986aa0df5a67daa0e46ff,Conway
2026-05-16T15:29:01Z,relay,849,140,35370acba531441864faffd6781cbddce19e4295367a570883c7a103a79dd203,Conway
2026-05-16T15:29:01Z,dugite-bp,844,139,5c25517c59b950fcdbb636ca24c265dce68bedf3d24ae1bde9a1d5480a35d1ec,Conway
2026-05-16T15:29:01Z,cardano-bp,850,141,bd9c4e6304369af6fee05766a8d798c4f731829da88b78f57691d411022d5fe2,Conway
2026-05-16T15:29:07Z,relay,852,142,bf472a6aee67153fad775d9fe651c1842db44efe6ce2c8af0eb3f175bc9371c9,Conway
2026-05-16T15:29:07Z,dugite-bp,852,142,bf472a6aee67153fad775d9fe651c1842db44efe6ce2c8af0eb3f175bc9371c9,Conway
2026-05-16T15:29:07Z,cardano-bp,854,144,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,Conway
2026-05-16T15:29:12Z,relay,854,144,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,Conway
2026-05-16T15:29:12Z,dugite-bp,854,144,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,Conway
2026-05-16T15:29:12Z,cardano-bp,854,144,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,Conway
2026-05-16T15:29:17Z,relay,854,144,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,Conway
2026-05-16T15:29:17Z,dugite-bp,854,144,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,Conway
2026-05-16T15:29:17Z,cardano-bp,854,144,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,Conway
2026-05-16T15:29:22Z,relay,854,144,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,Conway
2026-05-16T15:29:22Z,dugite-bp,854,144,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,Conway
2026-05-16T15:29:22Z,cardano-bp,854,144,1f9f50d531e4701038df6c5d5f77cca3d8d76821167508c2477ae9cf6bc6b0eb,Conway
2026-05-16T15:29:27Z,relay,874,147,7d098e2efac3a44e9631119a7ad3d841aee4fd7d190cf92768948f8f6a19c599,Conway
2026-05-16T15:29:27Z,dugite-bp,874,147,7d098e2efac3a44e9631119a7ad3d841aee4fd7d190cf92768948f8f6a19c599,Conway
2026-05-16T15:29:27Z,cardano-bp,874,147,7d098e2efac3a44e9631119a7ad3d841aee4fd7d190cf92768948f8f6a19c599,Conway
2026-05-16T15:29:32Z,relay,878,148,d422b54c8523d2f7c3b406a1befbd4f2f69c2d8c0fe86ea42fa60ff0f91c05ea,Conway
2026-05-16T15:29:32Z,dugite-bp,878,148,d422b54c8523d2f7c3b406a1befbd4f2f69c2d8c0fe86ea42fa60ff0f91c05ea,Conway
2026-05-16T15:29:32Z,cardano-bp,878,148,d422b54c8523d2f7c3b406a1befbd4f2f69c2d8c0fe86ea42fa60ff0f91c05ea,Conway
2026-05-16T15:29:38Z,relay,878,148,d422b54c8523d2f7c3b406a1befbd4f2f69c2d8c0fe86ea42fa60ff0f91c05ea,Conway
2026-05-16T15:29:38Z,dugite-bp,878,148,d422b54c8523d2f7c3b406a1befbd4f2f69c2d8c0fe86ea42fa60ff0f91c05ea,Conway
2026-05-16T15:29:38Z,cardano-bp,878,148,d422b54c8523d2f7c3b406a1befbd4f2f69c2d8c0fe86ea42fa60ff0f91c05ea,Conway
2026-05-16T15:29:43Z,relay,887,149,5eb248509ee42850676806ff59b4ac91200f2af45e59a6bbb66d592b7f9871f0,Conway
2026-05-16T15:29:43Z,dugite-bp,890,150,f943b0498aae578921646b6d6994c740d2161ebdee8de29e58903ed2f7077a37,Conway
2026-05-16T15:29:43Z,cardano-bp,890,150,f943b0498aae578921646b6d6994c740d2161ebdee8de29e58903ed2f7077a37,Conway
2026-05-16T15:29:48Z,relay,890,150,f943b0498aae578921646b6d6994c740d2161ebdee8de29e58903ed2f7077a37,Conway
2026-05-16T15:29:48Z,dugite-bp,890,150,f943b0498aae578921646b6d6994c740d2161ebdee8de29e58903ed2f7077a37,Conway
2026-05-16T15:29:48Z,cardano-bp,890,150,f943b0498aae578921646b6d6994c740d2161ebdee8de29e58903ed2f7077a37,Conway
2026-05-16T15:29:53Z,relay,899,151,328a9fb497e4809fb06a2ca02b44c026d2cda12012c47b87849ecfabeaf59146,Conway
2026-05-16T15:29:53Z,dugite-bp,899,151,328a9fb497e4809fb06a2ca02b44c026d2cda12012c47b87849ecfabeaf59146,Conway
2026-05-16T15:29:53Z,cardano-bp,899,151,328a9fb497e4809fb06a2ca02b44c026d2cda12012c47b87849ecfabeaf59146,Conway
2026-05-16T15:29:58Z,relay,904,152,e3e57564497fd1ecc501e124006bfff505f39d2f27d4b30b583d08081277856c,Conway
2026-05-16T15:29:58Z,dugite-bp,904,152,e3e57564497fd1ecc501e124006bfff505f39d2f27d4b30b583d08081277856c,Conway
2026-05-16T15:29:58Z,cardano-bp,904,152,e3e57564497fd1ecc501e124006bfff505f39d2f27d4b30b583d08081277856c,Conway
2026-05-16T15:30:03Z,relay,908,153,45e4617ca0a03d6a06a4d0d8724a95e4596da749ede5721b38a707627d9fcdf5,Conway
2026-05-16T15:30:03Z,dugite-bp,908,153,45e4617ca0a03d6a06a4d0d8724a95e4596da749ede5721b38a707627d9fcdf5,Conway
2026-05-16T15:30:03Z,cardano-bp,908,153,45e4617ca0a03d6a06a4d0d8724a95e4596da749ede5721b38a707627d9fcdf5,Conway
2026-05-16T15:30:09Z,relay,915,154,ab0c00686a0cf12e925917826767955cd7851567e4d899a291b7c3320b8530c1,Conway
2026-05-16T15:30:09Z,dugite-bp,915,154,ab0c00686a0cf12e925917826767955cd7851567e4d899a291b7c3320b8530c1,Conway
2026-05-16T15:30:09Z,cardano-bp,915,154,ab0c00686a0cf12e925917826767955cd7851567e4d899a291b7c3320b8530c1,Conway
2026-05-16T15:30:14Z,relay,920,155,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,Conway
2026-05-16T15:30:14Z,dugite-bp,920,155,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,Conway
2026-05-16T15:30:14Z,cardano-bp,920,155,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,Conway
2026-05-16T15:30:19Z,relay,920,155,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,Conway
2026-05-16T15:30:19Z,dugite-bp,920,155,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,Conway
2026-05-16T15:30:19Z,cardano-bp,920,155,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,Conway
2026-05-16T15:30:24Z,relay,920,155,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,Conway
2026-05-16T15:30:24Z,dugite-bp,920,155,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,Conway
2026-05-16T15:30:24Z,cardano-bp,920,155,2fc0755f576b017a86a9cbb7905b4f4095fb3b051e6b817d341396b9be127e12,Conway
2026-05-16T15:30:29Z,relay,937,156,49460c0e70a69a89a16c6730096056b82f3157c6cc5d74f6a4a53a131b0739f3,Conway
2026-05-16T15:30:29Z,dugite-bp,937,156,49460c0e70a69a89a16c6730096056b82f3157c6cc5d74f6a4a53a131b0739f3,Conway
2026-05-16T15:30:29Z,cardano-bp,937,156,49460c0e70a69a89a16c6730096056b82f3157c6cc5d74f6a4a53a131b0739f3,Conway
2026-05-16T15:30:34Z,relay,940,157,8b4440944f5d08d28c16661312fc8cc8745d9d578ade8a2794b1c42501155ca4,Conway
2026-05-16T15:30:34Z,dugite-bp,940,157,8b4440944f5d08d28c16661312fc8cc8745d9d578ade8a2794b1c42501155ca4,Conway
2026-05-16T15:30:34Z,cardano-bp,940,157,8b4440944f5d08d28c16661312fc8cc8745d9d578ade8a2794b1c42501155ca4,Conway
2026-05-16T15:30:40Z,relay,946,159,d17d49adf067329556131bc1e1b2b7fa7b76d79ba52fedbacb64bb9116c46bec,Conway
2026-05-16T15:30:40Z,dugite-bp,946,159,d17d49adf067329556131bc1e1b2b7fa7b76d79ba52fedbacb64bb9116c46bec,Conway
2026-05-16T15:30:40Z,cardano-bp,947,160,cc29ce48df4a246b91870eb74ba144a11b0eba2a62408667005ce1093a2f5415,Conway
2026-05-16T15:30:45Z,relay,946,159,d17d49adf067329556131bc1e1b2b7fa7b76d79ba52fedbacb64bb9116c46bec,Conway
2026-05-16T15:30:45Z,dugite-bp,953,161,83c5ea6669fea48818e1ed5c2e642fe5ccd89c4d20fbcdf5f00052fe572cc265,Conway
2026-05-16T15:30:45Z,cardano-bp,953,161,83c5ea6669fea48818e1ed5c2e642fe5ccd89c4d20fbcdf5f00052fe572cc265,Conway
2026-05-16T15:30:50Z,relay,955,162,ab99a1ffdab1baaac72e1f09a32781c91b3ece229fe3ba2a8430acadebfc6b4b,Conway
2026-05-16T15:30:50Z,dugite-bp,955,162,ab99a1ffdab1baaac72e1f09a32781c91b3ece229fe3ba2a8430acadebfc6b4b,Conway
2026-05-16T15:30:50Z,cardano-bp,955,162,ab99a1ffdab1baaac72e1f09a32781c91b3ece229fe3ba2a8430acadebfc6b4b,Conway
2026-05-16T15:30:55Z,relay,962,164,614f837250fc0a72decf91e2f250b58071d9072d1d4f828967ec2ba9d81e0ef3,Conway
2026-05-16T15:30:55Z,dugite-bp,961,163,5ee82c93281f2bd0c77aeed6e4f2944ca00fe8542d39f698be3dbf5a10cb503a,Conway
2026-05-16T15:30:55Z,cardano-bp,962,164,614f837250fc0a72decf91e2f250b58071d9072d1d4f828967ec2ba9d81e0ef3,Conway
2026-05-16T15:31:00Z,relay,967,165,c5d3c846531bb7aa729388bacb397956f813b0f24e5112097bd914c29bfd5cc4,Conway
2026-05-16T15:31:00Z,dugite-bp,967,165,c5d3c846531bb7aa729388bacb397956f813b0f24e5112097bd914c29bfd5cc4,Conway
2026-05-16T15:31:00Z,cardano-bp,967,165,c5d3c846531bb7aa729388bacb397956f813b0f24e5112097bd914c29bfd5cc4,Conway
2026-05-16T15:31:05Z,relay,970,166,2a213a1263743582ecd908cc76332ff393bd0ae7180be8d215e9f67ffbca4cd8,Conway
2026-05-16T15:31:05Z,dugite-bp,970,166,2a213a1263743582ecd908cc76332ff393bd0ae7180be8d215e9f67ffbca4cd8,Conway
2026-05-16T15:31:05Z,cardano-bp,970,166,2a213a1263743582ecd908cc76332ff393bd0ae7180be8d215e9f67ffbca4cd8,Conway
2026-05-16T15:31:11Z,relay,970,166,2a213a1263743582ecd908cc76332ff393bd0ae7180be8d215e9f67ffbca4cd8,Conway
2026-05-16T15:31:11Z,dugite-bp,979,167,93bde763f41a47fa6783a332f5549be84fce7d917a7ffe0626b91a41a0164415,Conway
2026-05-16T15:31:11Z,cardano-bp,979,167,74bd8173a5a3c4871820ad0a10747d998b681965b993fb33855f74ae81201abf,Conway
2026-05-16T15:31:16Z,relay,981,168,c87e7f61bc6ef8b9f2b2a8cd1363fee7bd44167ebdce2036e8d2ed7803768db6,Conway
2026-05-16T15:31:16Z,dugite-bp,981,168,c87e7f61bc6ef8b9f2b2a8cd1363fee7bd44167ebdce2036e8d2ed7803768db6,Conway
2026-05-16T15:31:16Z,cardano-bp,981,168,c87e7f61bc6ef8b9f2b2a8cd1363fee7bd44167ebdce2036e8d2ed7803768db6,Conway
2026-05-16T15:31:21Z,relay,989,169,cf7241ec2b23eb4d6c358d67323551d5b678e31814d78e6acaabe2f809dec336,Conway
2026-05-16T15:31:21Z,dugite-bp,981,168,c87e7f61bc6ef8b9f2b2a8cd1363fee7bd44167ebdce2036e8d2ed7803768db6,Conway
2026-05-16T15:31:21Z,cardano-bp,989,169,cf7241ec2b23eb4d6c358d67323551d5b678e31814d78e6acaabe2f809dec336,Conway
2026-05-16T15:31:26Z,relay,989,169,cf7241ec2b23eb4d6c358d67323551d5b678e31814d78e6acaabe2f809dec336,Conway
2026-05-16T15:31:26Z,dugite-bp,994,170,be2a9101d161f85ed28abc86aa25053c953592220b332d91aec6c16635cd6995,Conway
2026-05-16T15:31:26Z,cardano-bp,989,169,cf7241ec2b23eb4d6c358d67323551d5b678e31814d78e6acaabe2f809dec336,Conway
2026-05-16T15:31:31Z,relay,994,170,be2a9101d161f85ed28abc86aa25053c953592220b332d91aec6c16635cd6995,Conway
2026-05-16T15:31:31Z,dugite-bp,994,170,be2a9101d161f85ed28abc86aa25053c953592220b332d91aec6c16635cd6995,Conway
2026-05-16T15:31:31Z,cardano-bp,994,170,be2a9101d161f85ed28abc86aa25053c953592220b332d91aec6c16635cd6995,Conway
2026-05-16T15:31:36Z,relay,994,170,be2a9101d161f85ed28abc86aa25053c953592220b332d91aec6c16635cd6995,Conway
2026-05-16T15:31:36Z,dugite-bp,994,170,be2a9101d161f85ed28abc86aa25053c953592220b332d91aec6c16635cd6995,Conway
2026-05-16T15:31:36Z,cardano-bp,994,170,be2a9101d161f85ed28abc86aa25053c953592220b332d91aec6c16635cd6995,Conway
2026-05-16T15:31:42Z,relay,1007,171,cd006ce027f1cb84442987d281ef924f6f46a4ce6a785929f3819c4757fb4a02,Conway
2026-05-16T15:31:42Z,dugite-bp,1007,171,cd006ce027f1cb84442987d281ef924f6f46a4ce6a785929f3819c4757fb4a02,Conway
2026-05-16T15:31:42Z,cardano-bp,1007,171,cd006ce027f1cb84442987d281ef924f6f46a4ce6a785929f3819c4757fb4a02,Conway
2026-05-16T15:31:47Z,relay,1012,173,c5d7d93b52f556f6af1ab19b22a66789fb36ac1c853fdeb518efa337d815c50b,Conway
2026-05-16T15:31:47Z,dugite-bp,1012,173,c5d7d93b52f556f6af1ab19b22a66789fb36ac1c853fdeb518efa337d815c50b,Conway
